intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5270000,0.013159208949260887,0.0014771048744460858,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000790445.1 Pseudomonas aeruginosa strain=AZPAE14876, AZPAE14876",3b94b0b84b66628eebd53d88c6385f6d,0.7784342688330872,10000,90,391160000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9185909292567218,0.995100849504377,0.9568458893805494,0.995100849504377,1,126553,173383
5100000,0.012734718337994408,0.0014705882352941176,0.000024970035956851777,0.000011535156272529602,2.0,2.0,0.0,/dev/fd/63,"GCF_000793285.1 Pseudomonas aeruginosa strain=AZPAE15062, AZPAE15062",4cd4c299161f0f33be5414939837d16e,0.75,10000,99,391070000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9180005223329829,0.9943750546310145,0.9561877884819987,0.9943750546310145,2,126563,173383
950000,0.002372153415900919,0.0014925373134328358,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000790465.1 Pseudomonas aeruginosa strain=AZPAE15042, AZPAE15042",acb5ac41a6e38908e7f873546bcd2a78,0.1417910447761194,10000,91,391150000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.8882438541334738,0.9624222677332721,0.925333060933373,0.9624222677332721,1,126554,173383
5300000,0.013234119057131443,0.0013157894736842105,0.000024970035956851777,0.000023070312545059204,4.0,4.0,0.0,/dev/fd/63,"GCF_000794505.1 Pseudomonas aeruginosa strain=AZPAE14688, AZPAE14688",f4a86b9d085663481cabc51c761000a4,0.6973684210526315,10000,100,391060000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9186931769632031,0.9929574369417403,0.9558253069524717,0.9929574369417403,4,126567,173383
4390000,0.01096184578505793,0.0013568521031207597,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000794985.1 Pseudomonas aeruginosa strain=AZPAE14732, AZPAE14732",64e3902a360d058c1796b9288355b909,0.5956580732700135,10000,101,391050000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9153060791837256,0.9898928266430674,0.9525994529133965,0.9898928266430674,1,126568,173383
4220000,0.01053735517379145,0.0014814814814814814,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000791365.1 Pseudomonas aeruginosa strain=AZPAE15026, AZPAE15026",744b191b053bbe757cd1990d9c1e8cef,0.6251851851851852,10000,92,391140000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9145975459347951,0.9908323331072938,0.9527149395210445,0.9908323331072938,1,126555,173383
4370000,0.010911905713144227,0.0013717421124828531,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000795705.1 Pseudomonas aeruginosa strain=AZPAE14723, AZPAE14723",cbe41719c30225436d62ea6030ea0412,0.5994513031550068,10000,102,391040000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9152241321253192,0.9900160457319798,0.9526200889286495,0.9900160457319798,1,126569,173383
3300000,0.008240111865761087,0.001524390243902439,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000791705.1 Pseudomonas aeruginosa strain=AZPAE14957, AZPAE14957",57cb27365e022a8f49abc9fc0135235b,0.5030487804878049,10000,93,391130000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9101981391634713,0.9866184160247241,0.9484082775940976,0.9866184160247241,1,126556,173383
5130000,0.012809628445864961,0.001455604075691412,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000792155.1 Pseudomonas aeruginosa strain=AZPAE14977, AZPAE14977",61079363f73959f929f0446ddb842dfa,0.7467248908296943,10000,94,391120000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9181061006139539,0.994289729709011,0.9561979151614824,0.994289729709011,1,126557,173383
5200000,0.012984418697562925,0.001440922190201729,0.000024970035956851777,5.767578136264801e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000792575.1 Pseudomonas aeruginosa strain=AZPAE14996, AZPAE14996",b7c5888b6bb1662a0fe91b74c29e91ac,0.7492795389048992,10000,95,391110000,-,SRR7002830,36e18545dba894e94ae85dc9001c6211,400480000,51,DNA,10000,40048,true,0.9183501146261343,0.9943563161707737,0.956353215398454,0.9943563161707737,1,126558,173383
